iter	Passed	Remaining
1568	25067	6885
1569	25082	6869
1570	25096	6853
1571	25111	6837
1572	25126	6820
1573	25143	6804
1574	25159	6788
1575	25173	6772
1576	25189	6756
1577	25205	6740
1578	25220	6724
1579	25236	6708
1580	25251	6692
1581	25266	6676
1582	25282	6659
1583	25297	6643
1584	25312	6627
1585	25327	6611
1586	25344	6595
1587	25360	6579
1588	25376	6563
1589	25391	6547
1590	25407	6531
1591	25422	6515
1592	25438	6499
1593	25455	6483
1594	25471	6467
1595	25487	6451
1596	25505	6436
1597	25523	6420
1598	25542	6405
1599	25557	6389
1600	25574	6373
1601	25590	6357
1602	25605	6341
1603	25621	6325
1604	25638	6309
1605	25653	6293
1606	25670	6277
1607	25687	6262
1608	25701	6245
1609	25718	6229
1610	25733	6213
1611	25749	6197
1612	25766	6181
1613	25783	6166
1614	25802	6151
1615	25819	6135
1616	25835	6119
1617	25851	6103
1618	25868	6087
1619	25891	6073
1620	25909	6057
1621	25926	6042
1622	25943	6026
1623	25960	6010
1624	25977	5994
1625	25992	5978
1626	26008	5962
1627	26026	5947
1628	26040	5930
1629	26056	5914
1630	26073	5898
1631	26088	5882
1632	26111	5868
1633	26127	5852
1634	26144	5836
1635	26160	5820
1636	26176	5804
1637	26192	5788
1638	26209	5772
1639	26225	5756
1640	26242	5741
1641	26262	5725
1642	26281	5710
1643	26299	5694
1644	26318	5679
1645	26338	5664
1646	26358	5649
1647	26380	5634
1648	26398	5618
1649	26418	5603
1650	26449	5590
1651	26477	5577
1652	26497	5562
1653	26516	5547
1654	26535	5531
1655	26556	5516
1656	26573	5500
1657	26590	5484
1658	26609	5469
1659	26628	5453
1660	26646	5438
1661	26663	5422
1662	26678	5406
1663	26695	5390
1664	26710	5374
1665	26727	5358
